Timestamp,;Location,;SSID,;BSSID,;Signal;Strength,;Frequency;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-80,;5600MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:75:3c,;-79,;5600MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Pixel_7310,;e6:37:9c:b0:6e:91,;-93,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;60:d0:2c:5f:63:98,;-69,;2462MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;24:79:2a:f4:ea:08,;-70,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-83,;2462MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;44:1e:98:7b:55:dc,;-82,;5180MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;24:79:2a:b4:ea:08,;-65,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:60:7c,;-67,;5805MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:60:7c,;-68,;5805MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;44:1e:98:3b:55:dc,;-82,;5180MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;44:1e:98:bb:55:d8,;-71,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;24:79:2a:74:ea:0c,;-60,;5745MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:75:38,;-69,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;58:b6:33:3a:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:60:7c,;-67,;5805MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;58:b6:33:ba:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;58:b6:33:7a:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:75:3c,;-78,;5600MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;44:1e:98:bb:55:dc,;-81,;5180MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;24:79:2a:74:ea:08,;-71,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;44:1e:98:3b:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:60:78,;-69,;2437MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:60:78,;-68,;2437MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;60:d0:2c:9f:63:9c,;-64,;5220MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:75:38,;-70,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_Student,;24:79:2a:34:ea:09,;-70,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;44:1e:98:7b:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;24:79:2a:f4:ea:0c,;-57,;5745MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;60:d0:2c:5f:63:9c,;-65,;5220MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;60:d0:2c:1f:63:9c,;-65,;5220MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;Attendance,;24:79:2a:b4:ea:0c,;-60,;5745MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_Student,;44:1e:98:fb:55:dc,;-80,;5180MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:75:3c,;-78,;5600MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;TP-Link_13F8_203,;9c:53:22:e7:13:f8,;-82,;2417MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;DA_Public,;1c:b9:c4:bd:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;PC-2,;52:84:92:56:f8:f6,;-81,;2437MHz;;
2024-11-14;10:25:47,;LAB_1_9AM_Q_12,;AP_1723919793,;9c:d8:63:cd:d0:1c,;-91,;2467MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;,;9e:53:22:d7:13:f8,;-86,;5765MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:dc:30:98,;-80,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;1c:b9:c4:bd:84:ec,;-88,;5580MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;58:b6:33:7a:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:1c:30:98,;-82,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;58:b6:33:3a:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Lab_211_5G,;24:c9:a1:20:e7:4c,;-82,;5280MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;60:d0:2c:df:63:9c,;-64,;5220MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;TP-Link_13F8_5G_203,;9c:53:22:e7:13:fa,;-85,;5765MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:75:38,;-69,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:75:38,;-69,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;dasolarpnl,;c0:c5:20:24:87:18,;-77,;2467MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:60:78,;-69,;2437MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:60:78,;-69,;2437MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;58:b6:33:ba:1c:d8,;-80,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;ROBOTIC_LAB,;78:98:e8:7a:2c:1d,;-88,;2472MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Dell-Gujcost,;78:98:e8:7a:2c:1f,;-87,;2472MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;44:1e:98:fb:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:9c:30:98,;-81,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;1c:b9:c4:fd:84:ec,;-88,;5580MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;24:79:2a:34:ea:0d,;-60,;5745MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;1c:b9:c4:3d:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:5c:30:98,;-81,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:60:7c,;-68,;5805MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;1c:b9:c4:7d:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Lab_211,;24:c9:a1:20:e7:48,;-72,;2447MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;58:b6:33:fa:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-80,;5600MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:75:3c,;-79,;5600MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Pixel_7310,;e6:37:9c:b0:6e:91,;-93,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;60:d0:2c:5f:63:98,;-69,;2462MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;24:79:2a:f4:ea:08,;-70,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-83,;2462MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;44:1e:98:7b:55:dc,;-82,;5180MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;24:79:2a:b4:ea:08,;-65,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:60:7c,;-67,;5805MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:60:7c,;-68,;5805MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;44:1e:98:3b:55:dc,;-82,;5180MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;44:1e:98:bb:55:d8,;-71,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;24:79:2a:74:ea:0c,;-60,;5745MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:75:38,;-69,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;58:b6:33:3a:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:60:7c,;-67,;5805MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;58:b6:33:ba:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;58:b6:33:7a:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:75:3c,;-78,;5600MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;44:1e:98:bb:55:dc,;-81,;5180MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;24:79:2a:74:ea:08,;-71,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;44:1e:98:3b:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:60:78,;-69,;2437MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:60:78,;-68,;2437MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;60:d0:2c:9f:63:9c,;-64,;5220MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:75:38,;-70,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;24:79:2a:34:ea:09,;-70,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;44:1e:98:7b:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;24:79:2a:f4:ea:0c,;-57,;5745MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;60:d0:2c:5f:63:9c,;-65,;5220MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;60:d0:2c:1f:63:9c,;-65,;5220MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;Attendance,;24:79:2a:b4:ea:0c,;-60,;5745MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;44:1e:98:fb:55:dc,;-80,;5180MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:75:3c,;-78,;5600MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;TP-Link_13F8_203,;9c:53:22:e7:13:f8,;-82,;2417MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;DA_Public,;1c:b9:c4:bd:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;PC-2,;52:84:92:56:f8:f6,;-81,;2437MHz;;
2024-11-14;10:25:48,;LAB_1_9AM_Q_12,;AP_1723919793,;9c:d8:63:cd:d0:1c,;-91,;2467MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;,;9e:53:22:d7:13:f8,;-86,;5765MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:dc:30:98,;-80,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;1c:b9:c4:bd:84:ec,;-88,;5580MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;58:b6:33:7a:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:1c:30:98,;-82,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;58:b6:33:3a:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Lab_211_5G,;24:c9:a1:20:e7:4c,;-82,;5280MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;60:d0:2c:df:63:9c,;-64,;5220MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;TP-Link_13F8_5G_203,;9c:53:22:e7:13:fa,;-85,;5765MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:75:38,;-69,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:75:38,;-69,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;dasolarpnl,;c0:c5:20:24:87:18,;-77,;2467MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:60:78,;-69,;2437MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:60:78,;-69,;2437MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;58:b6:33:ba:1c:d8,;-80,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;ROBOTIC_LAB,;78:98:e8:7a:2c:1d,;-88,;2472MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Dell-Gujcost,;78:98:e8:7a:2c:1f,;-87,;2472MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;44:1e:98:fb:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:9c:30:98,;-81,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;1c:b9:c4:fd:84:ec,;-88,;5580MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;24:79:2a:34:ea:0d,;-60,;5745MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;1c:b9:c4:3d:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:5c:30:98,;-81,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:60:7c,;-68,;5805MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;1c:b9:c4:7d:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Lab_211,;24:c9:a1:20:e7:48,;-72,;2447MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;58:b6:33:fa:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-80,;5600MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:75:3c,;-79,;5600MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Pixel_7310,;e6:37:9c:b0:6e:91,;-93,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;60:d0:2c:5f:63:98,;-69,;2462MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;24:79:2a:f4:ea:08,;-70,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-83,;2462MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;44:1e:98:7b:55:dc,;-82,;5180MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;24:79:2a:b4:ea:08,;-65,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:60:7c,;-67,;5805MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:60:7c,;-68,;5805MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;44:1e:98:3b:55:dc,;-82,;5180MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;44:1e:98:bb:55:d8,;-71,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;24:79:2a:74:ea:0c,;-60,;5745MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:75:38,;-69,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;58:b6:33:3a:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:60:7c,;-67,;5805MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;58:b6:33:ba:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;58:b6:33:7a:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:75:3c,;-78,;5600MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;44:1e:98:bb:55:dc,;-81,;5180MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;24:79:2a:74:ea:08,;-71,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;44:1e:98:3b:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:60:78,;-69,;2437MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:60:78,;-68,;2437MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;60:d0:2c:9f:63:9c,;-64,;5220MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:75:38,;-70,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;24:79:2a:34:ea:09,;-70,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;44:1e:98:7b:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;24:79:2a:f4:ea:0c,;-57,;5745MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;60:d0:2c:5f:63:9c,;-65,;5220MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;60:d0:2c:1f:63:9c,;-65,;5220MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;Attendance,;24:79:2a:b4:ea:0c,;-60,;5745MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;44:1e:98:fb:55:dc,;-80,;5180MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:75:3c,;-78,;5600MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;TP-Link_13F8_203,;9c:53:22:e7:13:f8,;-82,;2417MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;DA_Public,;1c:b9:c4:bd:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;PC-2,;52:84:92:56:f8:f6,;-81,;2437MHz;;
2024-11-14;10:25:49,;LAB_1_9AM_Q_12,;AP_1723919793,;9c:d8:63:cd:d0:1c,;-91,;2467MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;,;9e:53:22:d7:13:f8,;-86,;5765MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:dc:30:98,;-80,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DA_Public,;1c:b9:c4:bd:84:ec,;-88,;5580MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;58:b6:33:7a:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:1c:30:98,;-82,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;58:b6:33:3a:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Lab_211_5G,;24:c9:a1:20:e7:4c,;-82,;5280MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;60:d0:2c:df:63:9c,;-64,;5220MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;TP-Link_13F8_5G_203,;9c:53:22:e7:13:fa,;-85,;5765MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:a3:75:38,;-69,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;18:4b:0d:e3:75:38,;-69,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;dasolarpnl,;c0:c5:20:24:87:18,;-77,;2467MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:60:78,;-69,;2437MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:60:78,;-69,;2437MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DA_Public,;58:b6:33:ba:1c:d8,;-80,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;ROBOTIC_LAB,;78:98:e8:7a:2c:1d,;-88,;2472MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Dell-Gujcost,;78:98:e8:7a:2c:1f,;-87,;2472MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;44:1e:98:fb:55:d8,;-72,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DA_Public,;18:4b:0d:9c:30:98,;-81,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;1c:b9:c4:fd:84:ec,;-88,;5580MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;24:79:2a:34:ea:0d,;-60,;5745MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;1c:b9:c4:3d:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:5c:30:98,;-81,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:60:7c,;-68,;5805MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;1c:b9:c4:7d:84:e8,;-82,;2462MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Lab_211,;24:c9:a1:20:e7:48,;-72,;2447MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;58:b6:33:fa:1c:d8,;-79,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_STAFF,;18:4b:0d:23:75:3c,;-80,;5600MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;18:4b:0d:63:75:3c,;-79,;5600MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Pixel_7310,;e6:37:9c:b0:6e:91,;-93,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;60:d0:2c:5f:63:98,;-69,;2462MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;58:b6:33:fa:1c:dc,;-81,;5540MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DA_Public,;24:79:2a:f4:ea:08,;-70,;2412MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;DAIICT_Student,;1c:b9:c4:fd:84:e8,;-83,;2462MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;44:1e:98:7b:55:dc,;-82,;5180MHz;;
2024-11-14;10:25:50,;LAB_1_9AM_Q_12,;Attendance,;24:79:2a:b4:ea:08,;-65,;2412MHz;;
